id,x,y,sammlung
966135,-6.4486485,11.519647,ang
1937692,2.4886372,2.2450807,mek
1128007,3.3452249,10.070272,mek
961529,-1.6022747,16.093674,ang
522832,3.1876123,11.130899,mek
740879,-3.616352,14.577829,mek
1126366,2.120559,12.041481,mek
509703,0.32559866,1.349173,mek
513322,4.107283,12.590976,mek
1569849,0.015391793,8.2076435,mek
518454,5.125885,10.652053,mek
531362,2.776853,-1.2467434,mek
963956,-2.3710964,11.417158,ang
962449,-0.9582584,10.371287,ang
963090,-2.0237024,17.74566,ang
963077,-2.3642147,13.735697,ang
967728,-3.0154257,12.727345,ang
2030350,3.0334651,14.921813,mek
515047,7.035945,3.0995843,mek
1603322,5.1520576,8.017132,mek
515115,5.942465,2.061384,mek
1816866,1.1003035,1.5371836,mek
961847,0.54615194,14.01033,ang
525539,6.449606,10.779,mek
968186,-5.868897,11.522818,ang
960004,-0.9082976,6.8152027,ang
1924050,3.0982914,11.841164,mek
2018359,4.972783,15.553698,mek
959767,-1.0295818,11.5995655,ang
1480313,-1.2267189,7.3369894,mek
964155,0.33377218,14.853791,ang
963296,-3.254273,10.767564,ang
848620,4.579808,7.05434,mek
543880,1.4223678,3.8152244,mek
961756,-1.6350645,9.713676,ang
850774,4.2344766,7.239924,mek
522760,5.1670876,9.7782,mek
1002767,3.1427283,5.932254,mek
501825,0.2751954,8.367576,mek
966779,-2.7571275,13.17929,ang
1442706,-0.041981727,9.53648,mek
961940,-6.736442,10.657344,ang
960240,-2.6834366,13.81296,ang
1718021,6.157758,-0.5729527,mek
1817168,0.7647344,1.2954437,mek
961487,-0.8727631,14.576788,ang
967909,-4.1178465,10.715182,ang
577604,4.214396,4.956645,mek
503464,4.9541616,0.5741707,mek
958662,-1.674407,16.727448,ang
1576759,5.33132,8.048384,mek
968211,-5.558097,11.590972,ang
502505,4.218234,7.611985,mek
513300,4.4191384,11.736604,mek
961206,-5.968948,12.452714,ang
740059,-0.7991751,7.6865773,mek
1699892,-0.11308716,2.3689196,mek
960390,-0.907742,14.845786,ang
573105,4.6992674,1.0345577,mek
1501992,0.80614334,3.4491098,mek
2018852,6.2542987,14.923556,mek
506409,4.6188135,-0.5249988,mek
516161,5.0126967,2.6114552,mek
