,x,y,id
492,8.936135,0.6278523,1583899
493,10.293702,5.6291227,1627120
494,11.955448,1.3903427,1553242
495,12.268759,4.477923,1969720
496,11.876729,-0.96826726,502119
497,13.772318,3.7354233,525557
498,8.33877,13.349955,967455
499,13.811325,12.80821,741776
500,8.95182,-4.054416,1718032
501,7.9302015,-0.9515835,578843
502,12.1539,1.8824335,1882017
503,11.431793,12.10662,960979
504,8.320004,6.6824327,2018649
505,13.132885,13.496969,962155
506,11.257531,-2.1124582,533677
507,12.360769,3.5406637,973762
508,13.392544,13.108268,963193
509,10.085143,5.95903,2018851
510,9.590633,13.576027,962716
511,8.23991,13.078234,741195
512,11.964659,5.366708,1442967
513,8.087054,12.397637,965513
514,12.02807,6.002165,1442947
515,9.5079155,13.886692,961202
516,7.7306786,-4.739905,1973017
517,10.131124,13.498979,965779
518,12.118135,-2.3890512,1572373
519,7.6526933,-1.7284646,1722626
520,7.2279315,-1.691557,2288975
521,8.8907385,-1.1278361,523353
522,14.039462,11.7806635,966967
523,9.876684,4.826885,1444994
524,8.3653965,13.484795,963633
525,10.421539,10.560429,2438021
526,13.859569,13.193723,965895
527,11.599672,0.8722295,2274869
528,8.280669,13.055273,959701
529,13.202641,11.694037,962610
530,8.6606865,14.456424,966454
531,11.145923,-2.1626575,563678
532,7.8556857,13.556569,964780
533,11.286374,4.4126434,1517373
534,11.071016,10.877482,959770
535,11.783686,1.5948929,2026695
536,12.610962,4.940895,1517281
537,12.207065,1.7646015,558248
538,7.15523,13.2623625,963154
539,13.519682,3.4238014,1858454
540,9.720601,1.5460336,507804
541,7.764312,-4.7088294,1973180
542,7.6310024,13.108183,959671
543,10.043233,6.0950694,2018428
544,7.739213,13.801613,960794
545,8.92156,14.157884,964128
546,7.633335,-3.043861,2326789
547,12.868552,12.111175,960558
548,10.109696,-3.7898657,516099
549,8.118583,-1.054157,741191
550,8.235645,-0.792238,501200
551,13.05872,3.829127,525549
552,9.77439,13.082445,961755
553,13.643729,13.132688,966235
554,11.225694,2.2678714,1570235
555,13.6704855,3.8218312,522857
556,9.706246,-3.6789358,581321
557,8.559445,14.657997,968190
558,8.500563,14.735842,966284
559,7.615646,-1.7155371,1543989
560,10.207723,-2.6244009,538893
561,12.843116,1.7307773,1512176
562,11.331491,0.5751914,1532782
563,13.076743,3.8497596,525534
564,12.889917,13.156183,960898
565,7.464161,13.918185,960976
566,12.956489,-5.851149,2259992
567,13.28083,5.475533,513310
568,11.6376705,4.374405,1575687
569,9.548489,13.599408,960632
570,13.35502,12.632913,960239
571,11.340766,11.343404,963112
572,7.211013,-3.2075846,545669
573,12.318017,4.0465183,503858
574,9.46168,-4.454844,1389665
575,13.434615,11.899319,959921
576,8.439045,14.007105,958619
577,11.472458,4.015087,1500724
578,12.210542,-0.24225931,1520046
579,9.122275,1.5537622,572738
580,8.687282,13.411766,960389
581,10.73302,12.7767,965234
582,7.5578446,-2.4508,1864625
583,8.549622,6.019292,1830606
584,9.639619,5.16626,518449
585,11.353935,5.8732543,507791
586,7.958785,13.891866,961341
587,11.19998,6.088445,1584080
588,8.831721,6.78667,2032029
589,11.296476,2.5894892,2294463
590,11.009986,10.869329,2547095
591,11.792043,4.1522207,1603785
592,9.889947,13.760615,961458
593,11.240138,4.4288554,2023292
594,13.215188,12.245633,968114
595,9.17254,-2.8624866,819244
596,6.8074737,-0.35955226,572084
597,12.066017,10.9523945,967363
598,11.487143,10.910635,739399
599,10.730909,14.179261,960707
600,10.072413,4.2383857,1502111
601,8.980498,2.125695,1865730
602,6.413623,-2.34988,1618698
603,6.734033,-2.859913,1722562
604,12.996089,5.4201612,510877
605,11.473332,0.7306833,1532722
606,13.106727,-6.711861,2260594
607,11.401401,3.7294984,501103
608,9.022146,-4.121915,1361753
609,9.775129,2.3160717,800619
610,11.365126,2.957978,1629674
611,7.715052,13.88407,959002
612,9.128816,3.4025164,1433301
613,7.936339,14.521854,962984
614,9.120604,6.4347754,1970935
615,11.512076,0.74522394,1532604
616,13.152285,5.448785,510892
617,12.846233,3.830017,1020837
618,12.03588,4.2384257,1517282
619,11.977443,5.80707,1442964
620,9.044361,-3.902819,541185
621,11.937696,1.3656098,505914
622,8.396095,13.934323,966984
623,12.89989,3.7802653,1035309
624,11.932835,6.212758,1442852
625,12.184266,-0.17774749,1579244
626,11.834424,5.253193,1970605
627,13.238484,11.711577,964996
628,7.7529135,-4.7120028,567119
629,8.201179,13.459154,959007
630,3.6387317,5.40837,2262424
631,9.394844,5.4783044,1426438
632,7.6663413,6.9529977,2018675
633,10.422866,-3.1325703,1865841
634,12.654601,13.328092,740896
635,6.609385,-0.9843325,572047
636,13.755993,12.926091,959104
637,9.704256,2.5093446,739530
638,10.703804,14.174189,960667
639,7.2328362,13.111769,965339
640,9.517514,2.5328095,798689
641,9.63007,-3.689307,581332
642,13.390475,13.150536,962057
643,11.899787,5.514847,993832
644,7.1223454,-3.1086328,2424057
645,7.1187205,-1.6272904,1573301
646,8.787278,14.501501,968236
647,12.443187,3.5718622,2013610
648,8.918842,6.7433596,2032044
649,12.032858,4.4253345,522830
650,8.046003,-2.6097949,570262
651,9.86136,4.811917,1445000
652,7.7983985,6.7281675,2018447
653,11.620135,2.096109,2011196
654,11.169514,-2.100894,514174
655,9.550359,12.838523,966286
656,11.5357895,0.7885151,1532664
657,13.224976,11.664478,963994
658,9.473117,2.5837307,501695
659,13.413719,12.160571,1971917
660,13.805601,13.04916,960053
661,11.043817,5.063434,1500732
662,11.692721,0.4852019,1532560
663,11.617097,-1.404457,558142
664,11.395288,2.9445882,1629671
665,8.272773,-1.9267647,1632313
666,8.095991,13.856725,958569
667,9.636161,6.629702,2018802
668,11.160495,11.965729,959700
669,10.296109,2.101967,501694
670,8.403638,13.101084,966856
671,10.406915,-3.0495327,509316
672,13.279848,11.820279,960444
673,13.272742,13.405064,966936
674,13.077568,5.4218893,510888
675,8.940736,6.6553974,2018543
676,9.087687,6.691404,2031274
677,11.39476,11.230147,962038
678,10.989345,5.325576,1704410
679,9.599447,6.653173,2018801
680,11.008889,1.5605146,1628990
681,12.001417,0.69664335,1576743
682,7.752643,13.993354,965180
683,10.1032505,5.6631494,1693418
684,10.643173,11.628923,966682
685,11.512213,11.156617,959009
686,8.812793,-2.438233,515433
687,10.636283,-2.8392966,510657
688,11.226895,2.667476,1512718
689,8.353254,-2.5657835,2422642
690,12.863448,12.990185,960579
691,11.52933,0.71726304,2294948
692,8.850187,-3.3374786,506995
693,11.507629,0.7305514,2257866
694,8.28276,13.1491995,959182
695,13.388928,12.151366,966762
696,8.571352,14.701752,968086
697,8.458127,14.593461,2050147
698,10.687276,12.551297,963042
699,7.719797,-4.7400947,1681561
700,7.759617,-2.1953013,565603
701,7.580147,-3.1395528,1872129
702,8.0547695,-1.9499791,501406
703,13.4793625,12.176491,958621
704,12.175852,10.848294,965784
705,12.237463,4.4795136,1969874
706,11.513326,0.7375673,1532756
707,11.097232,11.496688,966683
708,8.352814,12.837759,455051
709,11.378419,-0.78878915,542359
710,13.801521,3.620465,525541
711,11.544505,2.7806702,1840798
712,11.639116,1.5883222,1682643
713,11.516891,4.717598,461708
714,8.887198,1.2127602,2350144
715,11.727491,0.9523644,1544514
716,12.9605055,-6.692041,2260050
717,12.102283,-0.33967134,740832
718,8.958651,-3.3934586,514245
719,11.479933,11.12798,966114
720,12.100121,2.0425656,1882112
721,12.209255,13.403422,741093
722,7.5625563,13.9944935,966669
723,10.291232,-2.7501516,1609827
724,11.398601,-1.8013666,532618
725,11.485417,1.2338742,1027807
726,11.613569,0.82061803,1568000
727,11.974047,0.7812573,1957224
728,8.531505,6.0351105,1830676
729,9.217706,-2.019165,1865982
730,6.270322,-2.8445332,846782
731,13.637152,13.432666,968349
732,10.809608,11.199847,963736
733,7.759635,-4.681364,572844
734,11.883755,1.3631747,2547065
735,11.367991,12.375747,958568
736,12.320791,1.6925067,1791470
737,8.873166,14.51119,965260
738,9.123548,2.1167018,1682919
739,11.363837,2.5171068,1575592
740,9.238648,-3.0587814,1309900
741,9.599583,1.4956932,1012614
742,7.611682,-1.2192287,1861331
743,8.870092,1.3593259,501981
744,13.092193,-6.8658276,2260657
745,12.191411,2.094343,1067138
746,11.545229,4.063332,1546223
747,13.295577,12.547998,741180
748,9.746356,12.942193,964893
749,8.98328,2.7215793,571005
750,12.160352,2.041226,1002663
751,9.06628,-2.1580791,1548896
752,10.821315,11.341987,968267
753,8.763156,6.6885915,1445894
754,8.715447,6.6832113,2018391
755,7.63348,13.694087,967536
756,8.272654,-2.5734482,578727
757,13.390352,12.1630335,961846
758,12.143669,13.308716,741013
759,13.280521,5.4170527,513309
760,8.136145,-2.3995957,1839270
761,8.162182,12.706462,966423
762,8.560265,14.71429,959549
763,10.152876,-3.6519425,1841204
764,7.869808,6.7090516,2018431
765,6.422181,-2.1226127,501002
766,11.196012,6.1043754,1584057
767,9.783757,12.463677,959372
768,8.017641,-2.7799246,515072
769,7.9665923,-1.8147038,530051
770,8.263082,13.587376,960266
771,9.709489,2.3894734,800307
772,8.517781,13.408881,966020
773,11.893553,3.0466824,2294410
774,9.320714,13.177008,967520
775,11.346182,11.704101,964150
776,10.751602,-2.3853528,2028388
777,6.8021765,-2.828403,1554220
778,11.702497,11.061953,959759
779,10.996017,4.5467587,1585749
780,8.815653,2.6076512,1865749
781,8.924768,1.1734974,1438149
782,11.638771,2.1063523,1913278
783,6.3554974,-3.0930374,2222605
784,7.4818125,-1.7790244,574340
785,8.622203,6.6499367,2031019
786,9.015846,14.266679,960375
787,9.026728,5.4713902,529500
788,6.659299,-2.6865788,1717246
789,8.261108,-2.7605965,2295008
790,6.546925,-2.9008152,2033149
791,8.556513,13.986977,965707
792,11.348559,2.5378668,1612421
793,8.922217,1.2497991,2350853
794,11.761408,-0.98306453,1908068
795,12.156902,-0.32319042,1520051
796,7.559839,13.257753,741774
797,9.212515,5.232618,1510819
798,11.754618,12.33809,959439
799,7.9977117,13.923459,961768
800,-3.7411504,9.424604,958789
801,9.086043,2.5990763,501337
802,9.107693,6.638132,2032033
803,13.898381,13.232143,966744
804,8.798395,14.490529,967977
805,8.874398,-1.9010555,958914
806,10.914308,11.177103,1936776
807,9.961537,-3.981704,504028
808,12.772436,-6.2732778,2260719
809,9.995616,-3.1181052,501843
810,8.08606,13.547116,965414
811,11.456462,11.622054,965081
812,8.508005,14.655077,960244
813,10.92752,12.747911,960265
814,11.384124,-2.1176877,1368571
815,13.352144,5.6809316,513324
816,11.860213,10.8251095,958450
817,12.478635,13.397743,740894
818,11.428162,4.3786454,1575676
819,11.019016,4.309932,1701537
820,8.264505,12.717819,960317
821,11.09928,4.976058,2434530
822,11.991525,1.9080158,1499446
823,11.746188,4.9624825,1517244
824,11.3968725,3.668044,825226
825,8.087325,14.484275,965304
826,9.751864,2.4770525,801437
827,13.595459,13.04709,962367
828,6.6058073,-2.3017612,1617798
829,13.954948,12.854447,966791
830,7.434592,13.145047,962186
831,9.165168,-3.5555732,1421631
832,8.873935,2.5308218,1865797
833,9.786028,-3.5353065,502665
834,7.0034127,4.4442625,1788346
835,11.67599,2.012809,574415
836,12.453541,12.540227,967862
837,8.126225,14.459943,965358
838,11.035034,5.358588,1704391
839,7.0092797,-2.5627851,1838890
840,13.203136,3.5870638,523152
841,8.95865,1.4911495,2294846
842,7.514349,-2.1821759,568643
843,10.929056,4.530515,1583583
844,8.751494,14.431644,967422
845,9.224532,5.673706,1831208
846,9.211418,1.8247546,1433113
847,7.280273,-2.6293795,573583
848,7.8306804,13.717766,960483
849,12.445255,11.863021,959303
850,9.1607485,1.4171165,571622
851,12.351057,1.8087355,1078646
852,12.76454,-6.2331104,2260783
853,7.8641663,6.704849,2018924
854,10.738587,11.7606735,961468
