id,x,y,sammlung
962850,6.9199233,4.9311876,ang
960001,4.123604,6.296438,ang
962531,4.997424,1.1982206,ang
958521,2.3425038,2.3796597,ang
958774,3.2841365,3.8925972,ang
962964,6.149474,5.4096727,ang
959331,7.0174975,5.916899,ang
963975,7.2756076,4.169111,ang
960700,6.381913,4.3728747,ang
961458,4.574497,2.0076485,ang
966811,2.9620466,3.3832145,ang
965357,6.859061,3.0442379,ang
966448,2.8101292,3.3426445,ang
958522,5.1294165,2.7158303,ang
959277,4.7875266,3.346043,ang
966578,5.9246144,5.566202,ang
960221,7.278164,5.106047,ang
963043,5.564202,0.8002789,ang
2260791,3.702504,1.7134036,ang
967781,6.935022,3.3191333,ang
962218,3.2774758,4.708677,ang
963589,5.293114,4.2372656,ang
959877,1.7029732,3.3406188,ang
963347,6.349366,5.163134,ang
2260074,3.8489423,1.7319187,ang
961147,6.691125,5.846181,ang
963719,5.6387334,3.776767,ang
967223,4.085091,5.4462028,ang
967204,4.7349005,5.9878664,ang
962330,5.6375923,5.87652,ang
959513,1.864435,2.9598699,ang
963501,2.3531842,2.7523797,ang
966406,7.095549,4.381872,ang
961067,5.489413,5.442217,ang
962036,7.416831,5.486327,ang
964133,6.743428,5.840985,ang
965207,6.2260036,5.081408,ang
967652,4.8805604,2.1024427,ang
963491,2.5920808,2.9583976,ang
967751,2.4619327,4.32144,ang
2260469,3.867696,2.3210871,ang
1065640,3.736576,5.2793603,ang
967494,1.827529,2.6402695,ang
965168,6.7965355,3.5692902,ang
959130,1.715286,3.6544578,ang
966546,2.6275835,3.3489223,ang
961846,5.6548014,0.812125,ang
960314,4.9024963,4.8309755,ang
962471,6.1806107,4.3698473,ang
958962,1.685861,3.6701367,ang
2260842,3.505149,2.1395228,ang
965317,4.4382777,5.041866,ang
965971,4.739683,1.6732897,ang
963288,2.375606,4.748622,ang
962121,2.8626628,4.0628037,ang
966097,6.330207,5.1835704,ang
2260595,3.915807,1.6562961,ang
960471,2.4297955,3.0343966,ang
960560,7.6059475,3.9920864,ang
959670,5.5001864,2.7109854,ang
967956,7.944226,5.576567,ang
966118,3.9407387,4.058619,ang
959764,2.4504182,2.8039515,ang
965993,6.7902684,4.97953,ang
960921,7.19628,5.849633,ang
966570,2.3091793,2.29501,ang
958568,7.049089,3.8557591,ang
961187,6.485812,2.7076783,ang
966179,5.8837852,5.471765,ang
963077,7.0961995,3.310093,ang
958720,1.9310179,3.5869896,ang
967852,2.2028453,4.08371,ang
960441,7.9078093,3.7540295,ang
966365,7.354729,5.9517727,ang
