,x,y,id
176,-0.93844485,-2.0006416,515406
177,9.437613,10.011237,539569
178,9.149435,6.065719,982249
179,-5.1569715,13.126295,966212
180,8.824353,-5.945849,740919
181,3.696845,-4.0180974,1822262
182,2.750998,-2.6984992,1358252
183,9.135085,6.41053,1011375
184,17.622984,-6.0061264,1865548
185,3.28975,1.2765012,1026888
186,0.3783032,-4.035586,1650864
187,24.368444,2.5938609,522852
188,8.896722,-13.834173,2260752
189,-4.9298015,12.396838,967304
190,11.08957,10.262141,1699927
191,22.747112,-2.0076258,513328
192,12.564631,2.1695385,1865779
193,-2.206848,7.018879,960302
194,19.459251,17.395254,1555163
195,-1.1137614,9.904732,1065536
196,-8.734406,-1.901479,2262410
197,2.2870455,9.554954,962257
198,13.616082,3.9515402,801768
199,-2.5599601,9.6718645,967666
200,9.921326,16.151253,958828
201,4.9987016,0.6420136,1923023
202,5.4830165,2.098981,1558989
203,16.797096,3.7608495,1512593
204,1.247056,10.413735,963907
205,7.2792416,2.2609704,569433
206,11.982004,1.734895,577628
207,16.19231,-1.7544605,1970850
208,13.353864,3.029262,1428428
209,18.761501,-0.60416394,2294468
210,16.597324,4.5718393,1142947
211,8.737819,5.2940426,1700726
212,1.830896,-9.986449,2260698
213,17.637743,-6.4147124,829802
214,5.5319395,-3.484459,1696619
215,9.4743595,10.003012,576065
216,10.595087,16.708525,961901
217,18.242752,-2.6494389,1702516
218,-2.8969297,14.546398,958941
219,1.8546087,-9.959114,2260127
220,10.486403,14.798324,962266
221,15.074327,1.0980409,740038
222,12.201968,-1.1736879,1532471
223,16.941612,4.1310053,1533997
224,17.248672,-6.489271,1072033
225,19.311436,-2.250537,1969722
226,13.779023,4.074404,1362502
227,5.956012,4.0256004,1817958
228,5.7676907,0.2923558,1487057
229,-5.856428,6.215063,967494
230,1.5647365,10.181109,961183
231,14.151967,5.0566707,1865397
232,1.3360007,-4.6273904,504484
233,18.720469,5.904013,1870661
234,1.3860413,-5.4530034,1866021
235,4.545194,-3.8688755,1309913
236,18.607569,-1.655183,1575746
237,15.205055,-2.599315,507556
