id,x,y,sammlung
968378,9.238302,1.1188756,ang
959351,8.095731,2.8624058,ang
962134,10.365889,1.1559279,ang
961042,8.256503,1.2831556,ang
963307,7.3517323,2.6624575,ang
962404,9.791996,1.6749475,ang
965736,8.603188,1.6762102,ang
2260698,1.678747,1.9591802,ang
963285,5.880226,1.574681,ang
965125,9.633225,2.978867,ang
961226,7.551401,1.986003,ang
967219,5.1431193,0.13855076,ang
962743,10.756598,2.4972115,ang
963904,10.42933,2.1227288,ang
967648,10.141768,1.8520104,ang
968169,5.518448,1.5097167,ang
958866,6.9498873,1.8919348,ang
967264,9.837843,1.3799194,ang
958444,7.2057323,2.4494247,ang
963378,10.254674,1.0774957,ang
962155,5.724097,-0.0097440565,ang
967655,7.60458,2.6626067,ang
967542,6.571666,1.9362648,ang
2260042,1.4510167,2.3495135,ang
966557,5.432257,-0.041222334,ang
967342,6.445993,1.2041227,ang
958446,5.3999066,0.09023033,ang
959759,6.743518,2.418179,ang
967666,7.5252724,1.7151709,ang
966253,10.627797,1.7868235,ang
964808,5.71491,1.3779303,ang
961916,7.9370036,2.1202946,ang
967405,7.54201,1.3934015,ang
958736,5.083361,-0.057965834,ang
960631,10.499883,1.8154235,ang
967554,5.5394826,0.19145143,ang
963117,6.627811,1.7905053,ang
965340,7.214416,1.3910818,ang
967000,5.642023,1.2051493,ang
968126,7.068576,1.3417159,ang
960997,8.903531,1.6459205,ang
958450,7.7430015,1.9879353,ang
959439,6.829776,1.8357016,ang
960264,1.7533412,6.4528465,ang
966612,9.879746,2.5594103,ang
960014,5.959953,1.1732049,ang
966980,8.850357,1.1722156,ang
958924,6.7650723,2.4710183,ang
965074,8.666546,0.48115817,ang
2260795,1.6126229,2.3841574,ang
967381,7.316962,2.147121,ang
2260846,1.6451163,1.8897572,ang
959638,6.8660293,-0.060248513,ang
965035,9.793161,0.91909117,ang
964790,5.9965773,2.5836818,ang
962474,7.9936247,3.3546727,ang
960794,10.597044,2.401501,ang
961939,5.308696,1.6018124,ang
963571,10.2539425,1.746986,ang
964028,10.258106,0.9681782,ang
967736,6.082207,1.7255934,ang
960954,5.9743733,0.042481057,ang
1795858,10.427021,2.1717675,ang
963682,7.5375166,1.9553435,ang
963457,8.903563,3.4338925,ang
962736,9.037692,3.1054242,ang
958571,6.8051753,1.7101567,ang
961800,10.262553,1.8172019,ang
2262459,4.3322167,2.4502242,ang
965707,10.246046,1.8498054,ang
963635,6.452382,1.878797,ang
960582,8.56727,0.5216413,ang
961307,7.7756724,1.8657725,ang
963391,7.9968147,1.7361282,ang
963156,6.807425,1.8688405,ang
1065758,9.551046,1.6715583,ang
967175,9.015955,1.7260919,ang
962268,10.5254755,1.5070479,ang
959848,9.658239,2.1296985,ang
967975,9.603016,2.1955576,ang
962590,6.714758,0.10921098,ang
967225,9.043668,1.5338082,ang
963284,9.315923,2.1613588,ang
961720,5.516095,-0.16608144,ang
2050181,6.625572,1.3637904,ang
967263,8.379866,2.2680414,ang
1936775,6.7627997,3.1433964,ang
962757,6.790659,2.219983,ang
962492,9.762818,2.0910935,ang
963940,10.587618,1.9506667,ang
2262370,4.1887345,2.3876956,ang
966879,9.927223,1.0239002,ang
964150,6.60519,2.5051231,ang
960316,7.0877233,1.8928925,ang
960494,8.277477,3.3852515,ang
968114,5.274638,0.6180788,ang
958733,9.495953,2.5805943,ang
967541,5.2623067,-0.12627642,ang
967821,9.885613,1.5555105,ang
2025517,4.557683,2.6746993,ang
959556,10.660563,1.3740162,ang
963753,10.588277,1.9071583,ang
958878,9.742039,2.6678212,ang
961185,6.552709,1.0751756,ang
967466,10.303823,2.3174217,ang
967319,6.25673,1.4823807,ang
2260009,1.9301394,1.999872,ang
2260116,1.4305118,2.2547882,ang
962573,9.982868,1.2760429,ang
961117,5.3407187,0.61403537,ang
966078,5.2358747,0.38402966,ang
967464,8.031094,2.005855,ang
967668,5.9102554,-0.1547001,ang
962417,5.5258837,1.1334068,ang
965339,10.549136,2.7213047,ang
967220,10.466777,1.3915753,ang
962451,9.241606,1.6533527,ang
